id,minute,result,X,Y,xG,player_id,situation,shotType,lastAction
393077,60,SavedShot,0.779000015,0.545999985,0.030623579,7322,OpenPlay,RightFoot,Pass
393072,44,SavedShot,0.88,0.718000031,0.053394515,503,OpenPlay,RightFoot,Pass
416989,40,BlockedShot,0.749000015,0.301000004,0.043090988,1823,DirectFreekick,LeftFoot,Standard
404858,57,BlockedShot,0.726999969,0.645,0.011645732,8026,OpenPlay,LeftFoot,Pass
401838,45,BlockedShot,0.880999985,0.580999985,0.03085308,553,FromCorner,RightFoot,Aerial
420863,88,BlockedShot,0.739000015,0.474000015,0.025472408,700,OpenPlay,RightFoot,Pass
398755,70,BlockedShot,0.730999985,0.684000015,0.012777368,606,OpenPlay,RightFoot,Pass
401836,40,SavedShot,0.891999969,0.564000015,0.014780809,1687,FromCorner,Head,Aerial
399662,92,MissedShots,0.91,0.535999985,0.044256497,7752,OpenPlay,Head,Aerial
420841,5,MissedShots,0.895,0.435,0.121666625,5656,OpenPlay,LeftFoot,Pass
410609,94,MissedShots,0.715999985,0.472000008,0.044218171,647,DirectFreekick,RightFoot,Standard
410607,88,ShotOnPost,0.744000015,0.76,0.033922259,647,DirectFreekick,RightFoot,Standard
398739,8,MissedShots,0.715999985,0.424000015,0.01755129,775,OpenPlay,LeftFoot,Pass
415657,90,BlockedShot,0.938000031,0.375999985,0.012751901,5613,FromCorner,Head,Aerial
392416,59,MissedShots,0.966999969,0.499000015,0.10338717,1654,FromCorner,Head,Aerial
420845,15,MissedShots,0.754000015,0.735999985,0.047499761,7153,OpenPlay,LeftFoot,Chipped
412837,67,Goal,0.955,0.372999992,0.354168594,1250,OpenPlay,RightFoot,None
377759,71,MissedShots,0.719000015,0.432999992,0.011825114,8288,OpenPlay,RightFoot,Rebound
399651,57,BlockedShot,0.846999969,0.504000015,0.102898583,7322,OpenPlay,LeftFoot,LayOff
377746,29,MissedShots,0.889000015,0.635,0.098836333,7322,OpenPlay,LeftFoot,Pass
386905,55,SavedShot,0.965999985,0.650999985,0.094743259,675,OpenPlay,RightFoot,Pass
406131,89,MissedShots,0.811999969,0.515999985,0.087696657,5543,OpenPlay,RightFoot,Pass
406127,69,BlockedShot,0.928000031,0.237000008,0.046261817,2379,OpenPlay,RightFoot,BallRecovery
384080,12,SavedShot,0.889000015,0.43,0.087977856,7322,FromCorner,LeftFoot,Rebound
406122,51,BlockedShot,0.850999985,0.695,0.049415704,7322,OpenPlay,RightFoot,TakeOn
399644,26,MissedShots,0.853000031,0.644000015,0.054636516,318,OpenPlay,LeftFoot,Pass
404863,75,BlockedShot,0.774000015,0.312999992,0.020000959,2517,OpenPlay,LeftFoot,Pass
416990,46,BlockedShot,0.905,0.457000008,0.108482786,714,OpenPlay,LeftFoot,Cross
377762,90,SavedShot,0.778000031,0.482000008,0.047270592,318,OpenPlay,RightFoot,None
384086,53,MissedShots,0.514000015,0.282999992,0.007169351,6818,OpenPlay,RightFoot,BallRecovery
395683,60,BlockedShot,0.798000031,0.630999985,0.032047056,2662,OpenPlay,RightFoot,Pass
393071,43,MissedShots,0.750999985,0.615999985,0.010003028,6893,SetPiece,LeftFoot,Aerial
424176,5,MissedShots,0.714000015,0.492999992,0.018891342,2328,OpenPlay,RightFoot,Pass
384091,91,SavedShot,0.943000031,0.651999969,0.28934297,755,OpenPlay,RightFoot,Pass
377747,39,BlockedShot,0.916999969,0.502000008,0.131686971,2446,OpenPlay,RightFoot,Cross
410593,14,MissedShots,0.715999985,0.594000015,0.015314948,204,OpenPlay,LeftFoot,Pass
399659,76,Goal,0.914000015,0.525999985,0.557271004,318,OpenPlay,RightFoot,Pass
381208,82,Goal,0.809000015,0.375,0.047146078,7711,OpenPlay,LeftFoot,Pass
416988,38,ShotOnPost,0.711999969,0.582000008,0.040419813,714,DirectFreekick,RightFoot,Standard
392413,51,SavedShot,0.893000031,0.472000008,0.31999436,7322,OpenPlay,LeftFoot,Cross
392415,58,MissedShots,0.8,0.322000008,0.017714093,669,SetPiece,RightFoot,None
404843,0,BlockedShot,0.769000015,0.617999992,0.019388249,847,OpenPlay,RightFoot,Pass
389692,92,BlockedShot,0.858000031,0.688000031,0.037948005,8089,OpenPlay,LeftFoot,BallTouch
415650,70,MissedShots,0.891999969,0.34,0.05354286,7752,OpenPlay,RightFoot,Rebound
415641,6,SavedShot,0.915,0.490999985,0.505419493,7752,OpenPlay,RightFoot,Pass
410605,70,SavedShot,0.854000015,0.499000015,0.011810826,644,OpenPlay,Head,Aerial
395679,55,Goal,0.87,0.3,0.065405123,7322,OpenPlay,RightFoot,Pass
395689,82,SavedShot,0.851999969,0.714000015,0.335662037,3277,OpenPlay,RightFoot,BallRecovery
392405,17,BlockedShot,0.720999985,0.467999992,0.016609279,492,OpenPlay,RightFoot,Pass
398750,45,MissedShots,0.795,0.332999992,0.023366855,492,OpenPlay,RightFoot,None
392429,93,SavedShot,0.911999969,0.442000008,0.093199097,5613,SetPiece,Head,Cross
381202,34,MissedShots,0.791999969,0.74,0.018349117,7711,OpenPlay,RightFoot,BallRecovery
393083,86,MissedShots,0.881999969,0.73,0.023945183,790,OpenPlay,RightFoot,TakeOn
412835,60,SavedShot,0.86,0.733000031,0.02624785,847,OpenPlay,RightFoot,Pass
386913,71,Goal,0.969000015,0.487999992,0.649199009,8865,OpenPlay,Head,Chipped
384077,11,BlockedShot,0.786999969,0.624000015,0.030609159,7322,OpenPlay,LeftFoot,Pass
384087,54,BlockedShot,0.739000015,0.47,0.019333052,6818,OpenPlay,RightFoot,Pass
410598,36,ShotOnPost,0.85,0.354000015,0.051479865,847,OpenPlay,RightFoot,Pass
420852,40,BlockedShot,0.91,0.527999992,0.034589365,5613,FromCorner,Head,CornerAwarded
398751,47,SavedShot,0.971999969,0.347999992,0.061761171,7322,OpenPlay,RightFoot,None
410591,4,BlockedShot,0.785999985,0.733000031,0.016499816,3277,OpenPlay,RightFoot,Pass
399650,55,MissedShots,0.799000015,0.660999985,0.024144471,537,OpenPlay,LeftFoot,Pass
393070,41,SavedShot,0.850999985,0.412999992,0.066732287,5656,OpenPlay,LeftFoot,Pass
420844,13,ShotOnPost,0.914000015,0.484000015,0.350646973,4476,OpenPlay,RightFoot,Cross
399657,67,MissedShots,0.715,0.700999985,0.012695103,8089,OpenPlay,LeftFoot,BallRecovery
384076,8,BlockedShot,0.751999969,0.389000015,0.05769534,204,DirectFreekick,LeftFoot,Standard
416980,17,BlockedShot,0.724000015,0.276000004,0.011310032,2328,OpenPlay,RightFoot,Pass
389672,32,BlockedShot,0.871999969,0.355999985,0.069894969,8778,OpenPlay,RightFoot,Pass
395665,12,ShotOnPost,0.749000015,0.472000008,0.063686922,7768,DirectFreekick,RightFoot,Standard
381203,36,SavedShot,0.725999985,0.605999985,0.016397014,318,OpenPlay,RightFoot,Pass
404856,48,SavedShot,0.745999985,0.688000031,0.010234606,8026,OpenPlay,RightFoot,HeadPass
416994,65,SavedShot,0.768000031,0.615,0.021829695,2446,OpenPlay,RightFoot,Pass
392421,76,BlockedShot,0.955999985,0.584000015,0.092286922,8323,SetPiece,RightFoot,Cross
386911,67,SavedShot,0.92,0.327999992,0.06777402,5656,OpenPlay,LeftFoot,Pass
399645,39,MissedShots,0.875,0.701999969,0.04339242,318,OpenPlay,RightFoot,Pass
401837,44,BlockedShot,0.790999985,0.4,0.093739845,1228,DirectFreekick,RightFoot,Standard
381211,93,BlockedShot,0.860999985,0.364000015,0.050276745,7711,OpenPlay,RightFoot,None
415642,20,BlockedShot,0.745,0.387999992,0.017271213,6827,OpenPlay,RightFoot,Pass
395685,66,BlockedShot,0.795,0.350999985,0.04213107,7322,OpenPlay,LeftFoot,Pass
404854,46,BlockedShot,0.8,0.634000015,0.028364787,7322,OpenPlay,LeftFoot,TakeOn
401843,57,MissedShots,0.95,0.495,0.649903893,3294,OpenPlay,RightFoot,Rebound
406114,17,MissedShots,0.845999985,0.594000015,0.065920211,7322,OpenPlay,RightFoot,Pass
395676,40,MissedShots,0.811999969,0.51,0.045451,65,OpenPlay,RightFoot,None
404849,18,MissedShots,0.785,0.575,0.027325016,4381,OpenPlay,RightFoot,Pass
389669,26,ShotOnPost,0.95,0.515,0.580982149,7236,OpenPlay,Head,Cross
395678,50,MissedShots,0.903000031,0.653000031,0.068408571,2662,OpenPlay,LeftFoot,Pass
384084,39,BlockedShot,0.764000015,0.422000008,0.027327813,318,OpenPlay,LeftFoot,Pass
381207,77,SavedShot,0.700999985,0.617000008,0.009414718,1736,OpenPlay,RightFoot,Pass
395675,35,BlockedShot,0.871999969,0.327000008,0.065427735,492,OpenPlay,RightFoot,None
392408,29,MissedShots,0.926999969,0.527999992,0.331732899,5613,FromCorner,Head,Cross
406116,29,SavedShot,0.768000031,0.738000031,0.015921663,8089,OpenPlay,LeftFoot,Pass
416995,68,MissedShots,0.71,0.420999985,0.01334497,2328,OpenPlay,RightFoot,Pass
389671,29,Goal,0.918000031,0.57,0.066818997,5613,FromCorner,Head,Cross
393068,27,BlockedShot,0.855,0.527999992,0.085974909,5656,OpenPlay,LeftFoot,Pass
392401,11,BlockedShot,0.930999985,0.535999985,0.108597875,7322,OpenPlay,RightFoot,BallTouch
398744,26,SavedShot,0.874000015,0.73,0.058313504,606,OpenPlay,RightFoot,Pass
393080,77,BlockedShot,0.890999985,0.545999985,0.123180382,843,OpenPlay,RightFoot,Pass
410597,32,Goal,0.890999985,0.648000031,0.088419773,644,OpenPlay,LeftFoot,Pass
386899,40,MissedShots,0.925999985,0.437000008,0.239577085,3277,OpenPlay,Head,Cross
393066,17,Goal,0.856999969,0.400999985,0.321968317,503,OpenPlay,RightFoot,Throughball
386912,68,MissedShots,0.873000031,0.25,0.027932508,5656,OpenPlay,LeftFoot,Pass
386918,81,BlockedShot,0.930999985,0.624000015,0.106636085,6482,OpenPlay,LeftFoot,Pass
406128,72,MissedShots,0.725,0.445,0.015241058,496,OpenPlay,RightFoot,None
386897,34,BlockedShot,0.919000015,0.66,0.082886264,675,OpenPlay,LeftFoot,Chipped
398754,69,MissedShots,0.919000015,0.464000015,0.089327581,606,FromCorner,Head,Cross
393065,15,SavedShot,0.859000015,0.701999969,0.038901508,6482,OpenPlay,RightFoot,Pass
395674,34,Goal,0.885,0.5,0.761168838,3277,Penalty,RightFoot,Standard
393079,69,ShotOnPost,0.906999969,0.522000008,0.458032161,790,OpenPlay,RightFoot,Throughball
404864,86,SavedShot,0.738000031,0.607999992,0.019412089,847,OpenPlay,RightFoot,BallRecovery
398746,38,ShotOnPost,0.93,0.450999985,0.061319392,530,SetPiece,Head,Aerial
395693,88,MissedShots,0.91,0.54,0.058258474,3288,OpenPlay,Head,Aerial
386907,59,BlockedShot,0.904000015,0.643000031,0.124879844,8865,OpenPlay,RightFoot,Pass
415651,73,BlockedShot,0.911999969,0.303999996,0.037788238,7230,FromCorner,RightFoot,None
416984,28,SavedShot,0.866999969,0.374000015,0.096806981,6026,OpenPlay,LeftFoot,TakeOn
386919,82,BlockedShot,0.783000031,0.412000008,0.021522569,492,FromCorner,RightFoot,None
401835,33,MissedShots,0.880999985,0.684000015,0.048470169,1228,OpenPlay,RightFoot,Pass
424187,44,MissedShots,0.929000015,0.424000015,0.070645414,2328,FromCorner,Head,Cross
410596,25,MissedShots,0.918000031,0.582000008,0.389740825,3277,OpenPlay,RightFoot,Pass
381210,91,MissedShots,0.770999985,0.550999985,0.011949984,7708,OpenPlay,RightFoot,Aerial
401834,32,MissedShots,0.908000031,0.442999992,0.0866483,5584,OpenPlay,Head,Cross
410602,55,SavedShot,0.785999985,0.397000008,0.03233679,3277,OpenPlay,RightFoot,Pass
420842,11,BlockedShot,0.863000031,0.688000031,0.043825936,4476,OpenPlay,RightFoot,Pass
393078,65,MissedShots,0.734000015,0.485,0.017777322,843,OpenPlay,RightFoot,None
420856,49,BlockedShot,0.851999969,0.575999985,0.055138458,7752,FromCorner,RightFoot,None
395666,19,BlockedShot,0.925999985,0.678000031,0.108120516,65,OpenPlay,LeftFoot,BallRecovery
384074,1,MissedShots,0.663000031,0.830999985,0.007483923,6818,OpenPlay,LeftFoot,None
386894,21,BlockedShot,0.775999985,0.522000008,0.026743012,8089,SetPiece,LeftFoot,Pass
420851,38,MissedShots,0.739000015,0.537999992,0.020618904,7752,OpenPlay,RightFoot,Pass
399655,62,BlockedShot,0.864000015,0.417999992,0.093614504,468,OpenPlay,LeftFoot,Pass
424189,50,MissedShots,0.918000031,0.675999985,0.05167355,7991,OpenPlay,RightFoot,None
412842,87,BlockedShot,0.716999969,0.41,0.012522446,2328,FromCorner,RightFoot,Aerial
398753,62,SavedShot,0.803000031,0.579000015,0.055270955,1750,OpenPlay,RightFoot,TakeOn
424194,68,MissedShots,0.785999985,0.614000015,0.043003265,5656,OpenPlay,LeftFoot,Pass
392409,41,BlockedShot,0.845999985,0.605999985,0.044324607,844,OpenPlay,LeftFoot,Cross
381201,30,BlockedShot,0.831999969,0.512000008,0.079754867,7322,OpenPlay,LeftFoot,Pass
410594,15,ShotOnPost,0.739000015,0.400999985,0.018118765,7230,OpenPlay,RightFoot,Pass
392419,68,MissedShots,0.740999985,0.449000015,0.016197294,4422,OpenPlay,LeftFoot,Pass
381205,60,Goal,0.949000015,0.570999985,0.367981046,7322,OpenPlay,Head,Cross
424190,55,MissedShots,0.750999985,0.452999992,0.020856097,5609,OpenPlay,RightFoot,None
392427,89,SavedShot,0.871999969,0.560999985,0.111152209,1017,OpenPlay,LeftFoot,Pass
420857,49,SavedShot,0.759000015,0.497000008,0.026453843,7230,FromCorner,RightFoot,Rebound
393076,58,MissedShots,0.731999969,0.547999992,0.014928437,6893,FromCorner,RightFoot,None
404845,0,MissedShots,0.851999969,0.572000008,0.049657818,7230,OpenPlay,RightFoot,Rebound
410599,37,BlockedShot,0.945999985,0.487999992,0.124581747,3277,OpenPlay,RightFoot,Cross
398761,92,BlockedShot,0.901999969,0.715,0.080201402,672,OpenPlay,LeftFoot,None
401853,86,MissedShots,0.795999985,0.790999985,0.042173963,847,DirectFreekick,RightFoot,Standard
415644,21,MissedShots,0.755999985,0.442999992,0.023033747,7230,OpenPlay,RightFoot,Pass
384088,56,MissedShots,0.711999969,0.579000015,0.040577184,6818,DirectFreekick,RightFoot,Standard
378451,20,BlockedShot,0.875999985,0.602000008,0.019478954,8865,OpenPlay,Head,Aerial
378458,54,MissedShots,0.878000031,0.43,0.031428192,8865,OpenPlay,Head,Cross
378464,77,MissedShots,0.858000031,0.679000015,0.060696144,8865,OpenPlay,RightFoot,Pass
393671,67,MissedShots,0.929000015,0.472000008,0.054193299,1024,FromCorner,Head,Aerial
378465,78,BlockedShot,0.885,0.312000008,0.047839254,8285,OpenPlay,RightFoot,Pass
381490,3,Goal,0.915999985,0.524000015,0.510213137,8865,OpenPlay,LeftFoot,Pass
381496,21,Goal,0.888000031,0.579000015,0.119856447,8865,OpenPlay,RightFoot,Pass
381504,38,Goal,0.956999969,0.482000008,0.529748797,8865,SetPiece,Head,Pass
381511,71,SavedShot,0.853000031,0.527999992,0.280143946,8865,OpenPlay,RightFoot,Pass
381517,84,ShotOnPost,0.901999969,0.474000015,0.388249367,8865,OpenPlay,RightFoot,Cross
420666,51,Goal,0.885,0.5,0.761132061,1228,Penalty,RightFoot,Standard
383017,36,BlockedShot,0.861999969,0.362999992,0.072903149,8865,OpenPlay,LeftFoot,Pass
383041,89,MissedShots,0.93,0.350999985,0.271081597,8865,OpenPlay,RightFoot,Pass
384969,90,SavedShot,0.974000015,0.612000008,0.095896855,8865,OpenPlay,RightFoot,TakeOn
384970,92,Goal,0.885,0.5,0.761168838,8865,Penalty,RightFoot,Standard
421573,16,MissedShots,0.916999969,0.450999985,0.074881874,1024,FromCorner,Head,Cross
378456,49,MissedShots,0.986999969,0.407000008,0.052406557,7722,SetPiece,RightFoot,Cross
378462,76,MissedShots,0.899000015,0.357000008,0.077993624,7722,OpenPlay,RightFoot,Chipped
383025,54,SavedShot,0.9,0.745,0.034423947,2381,OpenPlay,LeftFoot,Pass
381505,44,SavedShot,0.793000031,0.695,0.025832374,7722,OpenPlay,RightFoot,Tackle
383036,77,MissedShots,0.756999969,0.342999992,0.053281818,2381,DirectFreekick,LeftFoot,Standard
383012,25,MissedShots,0.919000015,0.430999985,0.13714321,7722,OpenPlay,RightFoot,Pass
384955,51,SavedShot,0.906999969,0.355,0.125042498,7722,SetPiece,Head,Cross
384961,68,BlockedShot,0.906999969,0.362999992,0.044334382,7722,OpenPlay,RightFoot,Cross
393646,3,BlockedShot,0.856999969,0.605,0.069214039,8865,OpenPlay,RightFoot,Dispossessed
393656,30,BlockedShot,0.93,0.534000015,0.151997402,8865,OpenPlay,LeftFoot,Rebound
393660,42,SavedShot,0.880999985,0.673000031,0.063485138,8865,OpenPlay,RightFoot,Pass
393663,52,SavedShot,0.895,0.460999985,0.049704608,8865,OpenPlay,Head,Chipped
387355,8,BlockedShot,0.938000031,0.28,0.017357033,7722,SetPiece,RightFoot,Cross
387358,18,MissedShots,0.926999969,0.530999985,0.517432094,7722,OpenPlay,LeftFoot,Rebound
395631,4,SavedShot,0.929000015,0.332000008,0.102729343,8865,OpenPlay,RightFoot,Pass
395636,21,BlockedShot,0.965999985,0.465999985,0.10024371,8865,FromCorner,Head,None
395642,41,MissedShots,0.908000031,0.437999992,0.034509476,8865,SetPiece,Head,Aerial
395645,48,BlockedShot,0.951999969,0.695,0.068697557,8865,OpenPlay,LeftFoot,Pass
395647,58,BlockedShot,0.919000015,0.570999985,0.095996633,8865,OpenPlay,Head,Cross
395648,59,SavedShot,0.923000031,0.479000015,0.13774164,8865,OpenPlay,LeftFoot,Cross
395650,65,ShotOnPost,0.943000031,0.535999985,0.484512448,8865,SetPiece,Head,Cross
395652,73,BlockedShot,0.874000015,0.572000008,0.146242142,8865,OpenPlay,RightFoot,Pass
395657,86,SavedShot,0.869000015,0.412000008,0.442251772,8865,OpenPlay,LeftFoot,Throughball
395658,87,ShotOnPost,0.891999969,0.602000008,0.327455103,8865,OpenPlay,LeftFoot,Pass
402878,93,BlockedShot,0.88,0.437000008,0.096897535,8288,OpenPlay,RightFoot,Rebound
381521,92,BlockedShot,0.846999969,0.306000004,0.045103129,695,OpenPlay,LeftFoot,Pass
412050,57,BlockedShot,0.889000015,0.544000015,0.108452171,7722,OpenPlay,LeftFoot,Pass
412054,72,MissedShots,0.81,0.365999985,0.043730102,7722,OpenPlay,LeftFoot,Pass
413236,75,MissedShots,0.930999985,0.575999985,0.081669755,7722,OpenPlay,Head,Cross
400671,12,Goal,0.955999985,0.49,0.571086109,8865,OpenPlay,Head,None
400680,47,SavedShot,0.879000015,0.35,0.113761336,8865,OpenPlay,RightFoot,Pass
413239,80,Goal,0.926999969,0.532000008,0.410434514,7722,OpenPlay,RightFoot,Cross
400673,22,BlockedShot,0.925,0.467999992,0.048216827,766,FromCorner,Head,Aerial
408646,6,BlockedShot,0.758000031,0.617999992,0.021462921,2361,OpenPlay,RightFoot,BallRecovery
408660,75,MissedShots,0.796999969,0.407000008,0.029546611,2361,SetPiece,RightFoot,Pass
378461,71,MissedShots,0.795999985,0.412000008,0.014004217,6369,SetPiece,RightFoot,Aerial
402982,28,SavedShot,0.715,0.364000015,0.037941042,204,DirectFreekick,LeftFoot,Standard
383024,53,SavedShot,0.905999985,0.465999985,0.07558766,7726,FromCorner,RightFoot,Cross
384957,55,MissedShots,0.838000031,0.545,0.102840878,6893,OpenPlay,RightFoot,Pass
420658,26,BlockedShot,0.745999985,0.615,0.020234391,1740,OpenPlay,RightFoot,Pass
402857,21,MissedShots,0.92,0.580999985,0.077587418,8865,OpenPlay,Head,Cross
402858,26,ShotOnPost,0.859000015,0.696999969,0.041380625,8865,OpenPlay,RightFoot,Pass
402873,80,Goal,0.905999985,0.357999992,0.29652819,8865,OpenPlay,RightFoot,Throughball
402875,84,BlockedShot,0.874000015,0.425999985,0.102385744,8865,OpenPlay,RightFoot,Pass
402981,1,Goal,0.916999969,0.495999985,0.143935725,8865,OpenPlay,RightFoot,Pass
402992,49,SavedShot,0.939000015,0.447000008,0.079964302,8865,OpenPlay,Head,Aerial
402991,49,SavedShot,0.755,0.424000015,0.028926484,8865,OpenPlay,RightFoot,Pass
403003,82,MissedShots,0.878000031,0.641999969,0.095092624,8865,OpenPlay,LeftFoot,Pass
405925,88,BlockedShot,0.965999985,0.615,0.072671227,8865,OpenPlay,LeftFoot,HeadPass
418055,26,MissedShots,0.908000031,0.437000008,0.164197952,6932,SetPiece,Head,Cross
383016,31,MissedShots,0.946999969,0.522000008,0.075300224,822,FromCorner,Head,Aerial
402850,10,BlockedShot,0.815999985,0.519000015,0.079830438,558,OpenPlay,RightFoot,TakeOn
408645,3,ShotOnPost,0.714000015,0.527999992,0.018488504,8865,OpenPlay,RightFoot,Pass
408649,16,BlockedShot,0.73,0.554000015,0.019449055,8865,OpenPlay,RightFoot,Pass
408651,35,BlockedShot,0.845,0.686999969,0.041235704,8865,OpenPlay,RightFoot,Tackle
408652,43,MissedShots,0.843000031,0.53,0.073425628,8865,OpenPlay,RightFoot,Dispossessed
408653,48,BlockedShot,0.809000015,0.560999985,0.048548829,8865,OpenPlay,RightFoot,Pass
408663,92,SavedShot,0.903000031,0.365,0.061391324,8865,FromCorner,LeftFoot,None
408647,9,BlockedShot,0.699000015,0.685999985,0.009949108,6853,OpenPlay,RightFoot,Pass
408655,52,MissedShots,0.789000015,0.442999992,0.035573114,6853,OpenPlay,RightFoot,None
412059,83,BlockedShot,0.818000031,0.706999969,0.01906231,8865,FromCorner,RightFoot,None
412060,85,BlockedShot,0.849000015,0.38,0.075180367,8865,OpenPlay,RightFoot,Pass
413220,11,BlockedShot,0.770999985,0.681999969,0.021543467,8865,OpenPlay,RightFoot,Pass
413240,86,Goal,0.964000015,0.509000015,0.639005899,8865,OpenPlay,RightFoot,Cross
418083,91,Goal,0.960999985,0.497999992,0.643440902,1053,OpenPlay,LeftFoot,None
416722,6,SavedShot,0.84,0.602999992,0.081493519,8865,OpenPlay,RightFoot,Pass
418061,43,SavedShot,0.926999969,0.477999992,0.131954208,8865,OpenPlay,Head,Cross
418073,68,BlockedShot,0.913000031,0.422000008,0.073956385,8865,OpenPlay,RightFoot,BallTouch
418074,69,SavedShot,0.919000015,0.370999985,0.203736797,8865,OpenPlay,RightFoot,Pass
405907,21,SavedShot,0.804000015,0.615,0.049044736,3303,OpenPlay,RightFoot,Pass
421579,45,MissedShots,0.829000015,0.395999985,0.059188884,1726,OpenPlay,RightFoot,Pass
378455,40,MissedShots,0.821999969,0.629000015,0.043649077,7721,OpenPlay,LeftFoot,Pass
421593,86,MissedShots,0.871999969,0.457999992,0.085140958,1726,OpenPlay,RightFoot,Rebound
420663,46,SavedShot,0.806999969,0.545999985,0.063157357,8865,OpenPlay,RightFoot,Pass
420673,81,BlockedShot,0.851999969,0.512000008,0.082254507,8865,OpenPlay,RightFoot,Pass
420674,82,SavedShot,0.844000015,0.509000015,0.075649001,695,OpenPlay,LeftFoot,Pass
421570,1,BlockedShot,0.854000015,0.76,0.01812245,695,FromCorner,LeftFoot,None
